Region;Code INSEE region;Date;Consommation (MW);Thermique (MW);Nucleaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioenergies (MW);Ech. physiques (MW);Eolien terrestre;Eolien offshore;TCO Thermique (%);TCH Thermique (%);TCO Nucleaire (%);TCH Nucleaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioenergies (%);TCH Bioenergies (%)
Centre-Val de Loire;24;2016-11-12;2528.1041666666665;71.1875;8189.229166666667;162.89583333333334;9.9375;2.5416666666666665;0.0;49.291666666666664;-5956.791666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-13;2231.6875;74.0625;7412.645833333333;216.0625;9.375;2.4791666666666665;0.0;49.395833333333336;-5532.4375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-14;2535.5625;75.83333333333333;7663.6875;98.5;9.166666666666666;4.895833333333333;0.0;44.0;-5360.333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-15;2541.7291666666665;73.5625;7862.6875;146.1875;6.458333333333333;17.583333333333332;0.0;46.208333333333336;-5610.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-16;2438.7916666666665;70.33333333333333;8111.270833333333;345.6875;6.791666666666667;16.333333333333332;0.0;47.020833333333336;-6158.583333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-17;2419.4166666666665;70.89583333333333;8160.416666666667;642.875;10.9375;17.020833333333332;0.0;48.125;-6530.4375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-18;2455.5;69.9375;8292.770833333334;673.8541666666666;16.333333333333332;16.25;0.0;49.041666666666664;-6662.8125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-19;2337.125;71.41666666666667;8367.041666666666;497.7708333333333;20.854166666666668;11.625;0.0;52.166666666666664;-6683.666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-20;2159.2083333333335;70.1875;8036.791666666667;680.0;9.479166666666666;3.2708333333333335;0.0;46.104166666666664;-6686.583333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-21;2361.0625;69.52083333333333;8347.729166666666;598.0833333333334;9.166666666666666;25.125;0.0;43.6875;-6732.458333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-22;2485.4375;71.5;9481.0625;297.0416666666667;6.645833333333333;28.708333333333332;0.0;47.791666666666664;-7447.104166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-23;2448.7708333333335;69.64583333333333;9657.5625;297.4375;6.1875;27.479166666666668;0.0;49.729166666666664;-7659.333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-24;2439.125;69.33333333333333;9718.708333333334;393.25;7.895833333333333;12.208333333333334;0.0;51.458333333333336;-7813.833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-25;2473.75;71.64583333333333;9741.416666666666;248.41666666666666;4.458333333333333;8.5;0.0;51.979166666666664;-7652.729166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-26;2268.2916666666665;75.5;10063.520833333334;117.125;10.333333333333334;3.4791666666666665;0.0;51.458333333333336;-8053.083333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-27;2266.5;78.70833333333333;10058.8125;275.375;14.166666666666666;3.8125;0.0;51.083333333333336;-8215.3125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-28;2776.8333333333335;78.91666666666667;10412.416666666666;631.4166666666666;23.0625;7.583333333333333;0.0;47.708333333333336;-8424.479166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-29;3121.2083333333335;79.6875;10563.875;401.3958333333333;22.4375;7.3125;0.0;43.541666666666664;-7997.166666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-11-30;3097.3333333333335;105.41666666666667;10609.645833333334;62.4375;21.708333333333332;5.979166666666667;0.0;41.979166666666664;-7749.854166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-01;3134.0833333333335;114.77083333333333;10771.104166666666;27.1875;21.270833333333332;6.166666666666667;0.0;44.145833333333336;-7850.145833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-02;3136.0833333333335;93.4375;10763.208333333334;95.89583333333333;10.8125;4.3125;0.0;50.333333333333336;-7881.854166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-03;2736.0625;82.70833333333333;10611.125;308.3958333333333;13.520833333333334;2.9375;0.0;51.4375;-8334.145833333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-04;2753.8125;82.89583333333333;10696.375;199.375;15.979166666666666;2.0625;0.0;52.416666666666664;-8295.208333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-05;2808.5208333333335;81.875;10698.541666666666;84.29166666666667;22.666666666666668;5.541666666666667;0.0;51.666666666666664;-8135.979166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-06;2793.8541666666665;81.66666666666667;10698.1875;28.020833333333332;20.541666666666668;11.020833333333334;0.0;51.0625;-8096.895833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-07;2838.6666666666665;78.8125;10676.354166666666;86.75;20.770833333333332;13.5625;0.0;51.791666666666664;-8089.291666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-08;2907.0833333333335;81.625;10669.3125;133.85416666666666;19.8125;8.729166666666666;0.0;51.833333333333336;-8057.895833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-09;2858.1458333333335;82.91666666666667;10662.25;100.4375;19.3125;9.416666666666666;0.0;49.4375;-8065.541666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-10;2703.0625;81.14583333333333;10681.208333333334;102.77083333333333;19.958333333333332;7.958333333333333;0.0;50.416666666666664;-8240.208333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-11;2581.1666666666665;82.29166666666667;10670.875;104.33333333333333;4.729166666666667;2.75;0.0;49.708333333333336;-8333.708333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-12;2802.5625;80.5;10642.875;61.645833333333336;6.395833333333333;2.9166666666666665;0.0;53.0625;-8045.083333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-13;2769.7708333333335;78.16666666666667;10656.583333333334;104.375;11.666666666666666;2.9791666666666665;0.0;51.854166666666664;-8135.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-14;2863.4583333333335;78.8125;10640.5625;85.4375;21.166666666666668;2.7291666666666665;0.0;52.25;-8017.4375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-15;2932.9166666666665;81.33333333333333;10669.520833333334;88.5;12.708333333333334;2.7083333333333335;0.0;53.0;-7974.729166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-16;2755.8333333333335;81.1875;10629.9375;89.60416666666667;15.5625;4.125;0.0;51.395833333333336;-8115.833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-17;2650.5208333333335;81.375;10712.875;38.9375;17.3125;2.5833333333333335;0.0;53.375;-8255.8125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-18;2710.9583333333335;81.375;10880.145833333334;24.6875;3.2083333333333335;2.0;0.0;54.5625;-8334.958333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-19;3013.4166666666665;104.89583333333333;11158.25;104.20833333333333;2.2708333333333335;9.75;0.0;52.9375;-8418.708333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-20;2951.2708333333335;92.6875;11481.416666666666;46.666666666666664;5.125;9.1875;0.0;51.5625;-8735.708333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-21;3012.8958333333335;81.35416666666667;11534.395833333334;222.35416666666666;8.375;3.4375;0.0;49.291666666666664;-8886.145833333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-22;2836.1041666666665;81.60416666666667;11587.5625;241.8125;2.5625;3.7708333333333335;0.0;47.0625;-9128.208333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-23;2729.8541666666665;81.33333333333333;11622.354166666666;140.85416666666666;4.958333333333333;2.5625;0.0;49.229166666666664;-9171.3125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-24;2393.3541666666665;81.39583333333333;11508.458333333334;288.8958333333333;8.5625;2.7291666666666665;0.0;50.520833333333336;-9547.083333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-25;2210.2916666666665;76.33333333333333;11491.041666666666;237.5;4.625;2.3541666666666665;0.0;50.416666666666664;-9651.8125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-26;2295.2291666666665;70.5;11446.291666666666;166.89583333333334;8.791666666666666;2.1875;0.0;50.0625;-9449.4375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-27;2646.375;69.45833333333333;11626.3125;197.97916666666666;22.75;2.6666666666666665;0.0;49.708333333333336;-9322.541666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-28;2845.0833333333335;71.10416666666667;11647.8125;367.8541666666667;22.333333333333332;2.3333333333333335;0.0;50.770833333333336;-9316.958333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-29;3000.7291666666665;75.14583333333333;11723.791666666666;126.20833333333333;13.75;2.5833333333333335;0.0;52.208333333333336;-8993.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-30;3245.9791666666665;79.16666666666667;11710.4375;14.729166666666666;7.166666666666667;2.3958333333333335;0.0;51.895833333333336;-8619.666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2016-12-31;3282.7708333333335;82.04166666666667;11738.104166666666;14.333333333333334;4.291666666666667;3.6666666666666665;0.0;52.25;-8611.895833333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-01;3103.2083333333335;93.60416666666667;11685.520833333334;28.375;3.0208333333333335;1.0;0.0;48.0625;-8756.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-02;3110.1041666666665;92.79166666666667;11722.791666666666;43.375;3.9375;3.1458333333333335;0.0;45.0625;-8800.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-03;3347.0;108.72916666666667;11454.8125;24.229166666666668;7.25;2.9375;0.0;47.5625;-8298.708333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-04;3500.9583333333335;113.58333333333333;11559.458333333334;174.1875;3.1875;2.6041666666666665;0.0;48.229166666666664;-8400.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-05;3373.0;113.0;11690.25;137.8125;15.416666666666666;2.9791666666666665;0.0;46.770833333333336;-8633.020833333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-06;3416.7083333333335;114.04166666666667;11707.791666666666;77.54166666666667;23.895833333333332;2.5416666666666665;0.0;50.0625;-8559.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-07;3331.6666666666665;113.91666666666667;11688.875;45.770833333333336;13.6875;1.7291666666666667;0.0;54.270833333333336;-8586.479166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-08;2940.6041666666665;112.0625;11621.625;24.854166666666668;4.854166666666667;1.8541666666666667;0.0;53.895833333333336;-8878.3125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-09;3000.375;109.25;11605.875;178.625;4.083333333333333;1.9375;0.0;51.145833333333336;-8950.208333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-10;2929.6041666666665;112.14583333333333;11622.291666666666;221.02083333333334;9.333333333333334;1.875;0.0;49.604166666666664;-9086.4375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-11;2900.4375;112.16666666666667;11449.020833333334;374.1875;3.8333333333333335;2.0416666666666665;0.0;51.104166666666664;-9091.708333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-12;2875.2708333333335;102.1875;11532.833333333334;435.1666666666667;2.875;1.8541666666666667;0.0;50.354166666666664;-9249.729166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-13;3061.7708333333335;112.375;11543.729166666666;600.3958333333334;12.458333333333334;2.2708333333333335;0.0;49.104166666666664;-9258.520833333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-14;2906.3125;113.125;11593.395833333334;338.4166666666667;13.104166666666666;2.5833333333333335;0.0;50.729166666666664;-9204.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-15;2796.625;110.77083333333333;11622.541666666666;71.3125;4.333333333333333;2.5;0.0;49.145833333333336;-9064.083333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-16;3051.0416666666665;111.16666666666667;11581.4375;106.91666666666667;7.479166666666667;9.3125;0.0;49.666666666666664;-8815.104166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-17;3429.7708333333335;124.70833333333333;11422.791666666666;420.3333333333333;26.208333333333332;9.645833333333334;0.0;51.041666666666664;-8624.979166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-18;3652.9583333333335;119.375;11713.291666666666;567.8541666666666;24.229166666666668;12.229166666666666;0.0;54.020833333333336;-8838.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-19;3737.2083333333335;116.85416666666667;11723.395833333334;342.8541666666667;26.145833333333332;12.416666666666666;0.0;53.8125;-8538.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-20;3697.4375;126.22916666666667;11705.958333333334;167.125;26.375;9.979166666666666;0.0;53.229166666666664;-8391.333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-21;3452.6458333333335;122.70833333333333;11330.416666666666;65.77083333333333;27.0;2.5625;0.0;51.916666666666664;-8148.104166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-22;3246.2916666666665;115.83333333333333;11406.395833333334;108.04166666666667;20.395833333333332;2.9166666666666665;0.0;50.354166666666664;-8457.895833333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-23;3449.2916666666665;108.79166666666667;11701.166666666666;138.41666666666666;27.291666666666668;9.645833333333334;0.0;49.916666666666664;-8586.041666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-24;3601.7916666666665;128.29166666666666;11705.25;13.083333333333334;6.833333333333333;5.291666666666667;0.0;49.520833333333336;-8306.208333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-25;3582.0416666666665;133.22916666666666;11558.979166666666;128.9375;3.4166666666666665;17.041666666666668;0.0;52.5;-8312.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-26;3578.25;135.5;11226.166666666666;326.625;27.979166666666668;21.3125;0.0;53.354166666666664;-8212.583333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-27;3262.1458333333335;119.3125;11234.208333333334;540.3541666666666;11.145833333333334;11.083333333333334;0.0;54.4375;-8708.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-28;2728.375;112.27083333333333;11195.1875;371.4791666666667;11.1875;3.8333333333333335;0.0;55.1875;-9020.791666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-29;2600.25;112.14583333333333;11270.895833333334;323.3333333333333;15.9375;2.5625;0.0;54.145833333333336;-9178.791666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-30;2791.9375;110.35416666666667;11304.666666666666;433.2291666666667;3.4791666666666665;4.375;0.0;53.125;-9117.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-01-31;2525.2083333333335;110.125;9556.416666666666;95.14583333333333;10.5625;6.0;0.0;51.645833333333336;-7304.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-01;2573.75;101.625;10057.0;244.54166666666666;10.0;6.020833333333333;0.0;50.3125;-7895.604166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-02;2648.1666666666665;100.875;10949.604166666666;509.6875;7.333333333333333;5.458333333333333;0.0;45.5;-8970.541666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-03;2721.4791666666665;104.33333333333333;11452.625;694.5625;8.604166666666666;5.895833333333333;0.0;49.229166666666664;-9593.666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-04;2560.7083333333335;103.45833333333333;10886.479166666666;539.5;11.791666666666666;6.291666666666667;0.0;51.895833333333336;-9038.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-05;2375.8958333333335;103.97916666666667;11220.291666666666;391.1458333333333;17.625;5.416666666666667;0.0;47.479166666666664;-9410.020833333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-06;2755.9166666666665;105.10416666666667;11512.166666666666;274.3958333333333;19.729166666666668;18.541666666666668;0.0;46.833333333333336;-9220.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-07;2713.25;100.5625;11507.3125;219.9375;18.333333333333332;18.25;0.0;49.895833333333336;-9200.895833333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-08;2804.1041666666665;99.125;11515.9375;146.3125;11.458333333333334;16.666666666666668;0.0;52.625;-9038.083333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-09;2991.5416666666665;106.45833333333333;11610.166666666666;120.60416666666667;6.895833333333333;29.145833333333332;0.0;52.833333333333336;-8934.3125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-10;3152.1041666666665;106.54166666666667;11598.5625;144.27083333333334;15.6875;19.1875;0.0;53.458333333333336;-8785.520833333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-11;2978.1041666666665;106.70833333333333;11126.125;32.75;14.25;12.1875;0.0;55.958333333333336;-8369.729166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-12;2805.875;105.91666666666667;10729.3125;355.0208333333333;14.8125;5.604166666666667;0.0;55.1875;-8460.104166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-13;2822.2708333333335;102.9375;11372.291666666666;719.3541666666666;24.416666666666668;19.270833333333332;0.0;49.020833333333336;-9464.916666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-14;2656.6875;102.54166666666667;11467.104166666666;374.9583333333333;10.145833333333334;21.395833333333332;0.0;48.354166666666664;-9367.645833333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-15;2417.3125;102.10416666666667;11409.854166666666;187.45833333333334;31.5625;15.958333333333334;0.0;47.8125;-9377.479166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-16;2438.7708333333335;104.08333333333333;11467.166666666666;34.145833333333336;16.291666666666668;17.020833333333332;0.0;50.5;-9250.208333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-17;2532.7083333333335;105.04166666666667;11587.708333333334;11.541666666666666;24.416666666666668;8.270833333333334;0.0;52.958333333333336;-9257.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centre-Val de Loire;24;2017-02-18;2423.2291666666665;105.47916666666667;11587.333333333334;158.1875;37.791666666666664;2.2916666666666665;0.0;52.166666666666664;-9520.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
