Date;Code INSEE region;Region;Vitesse du vent a 100m (m/s);Rayonnement solaire (W/m2)
2022-08-26;27;Bourgogne-Franche-Comte;3.50875;192.8625
2022-08-26;28;Normandie;4.9175;205.265
2022-08-26;32;Hauts-de-France;5.11625;171.3775
2022-08-26;44;Grand Est;3.39375;189.92125
2022-08-26;52;Pays de la Loire;4.92625;220.87875
2022-08-26;53;Bretagne;5.69375;224.0625
2022-08-26;75;Nouvelle-Aquitaine;3.93125;206.7225
2022-08-26;76;Occitanie;5.42125;212.90875
2022-08-26;84;Auvergne-Rhone-Alpes;3.4125;214.88875000000002
2022-08-26;93;Provence-Alpes-Cote d'Azur;4.29;245.07999999999998
2022-08-27;11;Ile-de-France;4.421250000000001;207.4175
2022-08-27;24;Centre-Val de Loire;4.21;203.93375
2022-08-27;27;Bourgogne-Franche-Comte;3.44125;199.87375
2022-08-27;28;Normandie;5.2925;220.72750000000002
2022-08-27;32;Hauts-de-France;5.05625;202.23999999999998
2022-08-27;44;Grand Est;3.52375;189.93
2022-08-27;52;Pays de la Loire;5.14;224.0675
2022-08-27;53;Bretagne;5.73625;222.23375000000001
2022-08-27;75;Nouvelle-Aquitaine;3.97875;217.875
2022-08-27;76;Occitanie;5.26375;230.53625
2022-08-27;84;Auvergne-Rhone-Alpes;3.2737499999999997;213.86499999999998
2022-08-27;93;Provence-Alpes-Cote d'Azur;4.21875;240.85750000000002
2022-08-28;11;Ile-de-France;4.71875;192.725
2022-08-28;24;Centre-Val de Loire;4.22625;207.56875
2022-08-28;27;Bourgogne-Franche-Comte;3.60625;214.76875
2022-08-28;28;Normandie;5.435;204.52125
2022-08-28;32;Hauts-de-France;5.20875;206.1475
2022-08-28;44;Grand Est;3.56625;199.84875
2022-08-28;52;Pays de la Loire;5.29625;215.54375
2022-08-28;53;Bretagne;5.8525;217.2225
2022-08-28;75;Nouvelle-Aquitaine;3.975;237.845
2022-08-28;76;Occitanie;5.04875;246.625
2022-08-28;84;Auvergne-Rhone-Alpes;3.2512499999999998;233.8925
2022-08-28;93;Provence-Alpes-Cote d'Azur;4.05625;245.05
2022-08-29;11;Ile-de-France;4.80625;229.92000000000002
2022-08-29;24;Centre-Val de Loire;4.37625;230.8375
2022-08-29;27;Bourgogne-Franche-Comte;3.5975;233.99
2022-08-29;28;Normandie;5.51875;222.87625
2022-08-29;32;Hauts-de-France;5.3075;209.24375
2022-08-29;44;Grand Est;3.65375;224.19
2022-08-29;52;Pays de la Loire;5.18625;229.92375
2022-08-29;53;Bretagne;6.01875;223.73
2022-08-29;75;Nouvelle-Aquitaine;3.9575;204.78750000000002
2022-08-29;76;Occitanie;4.965;221.305
2022-08-29;84;Auvergne-Rhone-Alpes;3.1325;241.055
2022-08-29;93;Provence-Alpes-Cote d'Azur;4.00375;250.5625
2022-08-30;11;Ile-de-France;4.78625;206.99875
2022-08-30;24;Centre-Val de Loire;4.22875;201.00375
2022-08-30;27;Bourgogne-Franche-Comte;3.3875;182.71625
2022-08-30;28;Normandie;5.717499999999999;208.11375
2022-08-30;32;Hauts-de-France;5.58625;204.03
2022-08-30;44;Grand Est;3.7125;202.37875
2022-08-30;52;Pays de la Loire;5.1850000000000005;209.20499999999998
2022-08-30;53;Bretagne;6.125;219.31375
2022-08-30;75;Nouvelle-Aquitaine;3.91125;215.805
2022-08-30;76;Occitanie;4.6;214.22249999999997
2022-08-30;84;Auvergne-Rhone-Alpes;2.94125;200.12
2022-08-30;93;Provence-Alpes-Cote d'Azur;3.9925;223.30625
2022-08-31;11;Ile-de-France;4.99375;226.465
2022-08-31;24;Centre-Val de Loire;4.35375;223.895
2022-08-31;27;Bourgogne-Franche-Comte;3.4625;218.69750000000002
2022-08-31;28;Normandie;5.9075;219.44875
2022-08-31;32;Hauts-de-France;5.77;212.01125000000002
2022-08-31;44;Grand Est;3.8175;217.77375
2022-08-31;52;Pays de la Loire;5.265000000000001;214.34125
2022-08-31;53;Bretagne;6.27375;210.18875
2022-08-31;75;Nouvelle-Aquitaine;3.94375;180.71
2022-08-31;76;Occitanie;4.56625;189.47
2022-08-31;84;Auvergne-Rhone-Alpes;2.7375;210.6725
2022-08-31;93;Provence-Alpes-Cote d'Azur;3.88;217.7375
2022-09-01;11;Ile-de-France;4.52875;204.14249999999998
2022-09-01;24;Centre-Val de Loire;3.68125;221.55
2022-09-01;27;Bourgogne-Franche-Comte;3.97375;231.9675
2022-09-01;28;Normandie;4.54;206.2175
2022-09-01;32;Hauts-de-France;5.40125;208.8225
2022-09-01;44;Grand Est;3.825;224.54375
2022-09-01;52;Pays de la Loire;4.40625;195.27375
2022-09-01;53;Bretagne;6.245;133.85375
2022-09-01;75;Nouvelle-Aquitaine;3.73625;207.86374999999998
2022-09-01;76;Occitanie;4.3100000000000005;224.45874999999998
2022-09-01;84;Auvergne-Rhone-Alpes;2.90375;242.55875
2022-09-01;93;Provence-Alpes-Cote d'Azur;4.8125;247.4575
2022-09-02;11;Ile-de-France;4.67875;152.03625
2022-09-02;24;Centre-Val de Loire;4.2375;154.4425
2022-09-02;27;Bourgogne-Franche-Comte;3.75875;195.4675
2022-09-02;28;Normandie;4.86125;177.475
2022-09-02;32;Hauts-de-France;5.13875;170.39875
2022-09-02;44;Grand Est;3.8;216.27625
2022-09-02;52;Pays de la Loire;5.2175;175.2625
2022-09-02;53;Bretagne;6.61;181.78875
2022-09-02;75;Nouvelle-Aquitaine;4.06375;170.74375
2022-09-02;76;Occitanie;4.77;177.41750000000002
2022-09-02;84;Auvergne-Rhone-Alpes;3.04375;182.48000000000002
2022-09-02;93;Provence-Alpes-Cote d'Azur;4.86125;187.6275
2022-09-03;11;Ile-de-France;4.5962499999999995;193.195
2022-09-03;24;Centre-Val de Loire;4.33875;193.5125
2022-09-03;27;Bourgogne-Franche-Comte;3.91125;176.78375
2022-09-03;28;Normandie;5.43;179.945
2022-09-03;32;Hauts-de-France;4.5875;185.27375
2022-09-03;44;Grand Est;3.9362500000000002;162.75625
2022-09-03;52;Pays de la Loire;4.9675;194.095
2022-09-03;53;Bretagne;7.27375;140.51625
2022-09-03;75;Nouvelle-Aquitaine;4.1325;201.43375000000003
2022-09-03;76;Occitanie;4.855;177.965
2022-09-03;84;Auvergne-Rhone-Alpes;2.7199999999999998;203.3725
2022-09-03;93;Provence-Alpes-Cote d'Azur;4.7475000000000005;189.88125000000002
2022-09-04;11;Ile-de-France;4.46;226.74125
2022-09-04;24;Centre-Val de Loire;3.99125;228.5
2022-09-04;27;Bourgogne-Franche-Comte;3.485;229.83625
2022-09-04;28;Normandie;5.485;187.0425
2022-09-04;32;Hauts-de-France;4.8225;224.675
2022-09-04;44;Grand Est;3.8625;218.52499999999998
2022-09-04;52;Pays de la Loire;4.875;213.78625
2022-09-04;53;Bretagne;7.79875;138.685
2022-09-04;75;Nouvelle-Aquitaine;4.02;227.65875
2022-09-04;76;Occitanie;4.785;211.8125
2022-09-04;84;Auvergne-Rhone-Alpes;2.6775;233.48625
2022-09-04;93;Provence-Alpes-Cote d'Azur;4.8100000000000005;221.105
2022-09-05;11;Ile-de-France;4.63875;149.84
2022-09-05;24;Centre-Val de Loire;4.3825;178.51625
2022-09-05;27;Bourgogne-Franche-Comte;3.99375;218.4625
2022-09-05;28;Normandie;6.19125;163.94375
2022-09-05;32;Hauts-de-France;5.0125;149.31625
2022-09-05;44;Grand Est;4.12875;210.46125
2022-09-05;52;Pays de la Loire;5.5875;205.07
2022-09-05;53;Bretagne;8.37875;172.32625000000002
2022-09-05;75;Nouvelle-Aquitaine;4.12875;230.27625
2022-09-05;76;Occitanie;4.67875;197.20375
2022-09-05;84;Auvergne-Rhone-Alpes;2.7;218.28
2022-09-05;93;Provence-Alpes-Cote d'Azur;4.98625;219.12625000000003
2022-09-06;11;Ile-de-France;5.00375;186.745
2022-09-06;24;Centre-Val de Loire;4.9175;184.8125
2022-09-06;27;Bourgogne-Franche-Comte;4.0725;195.9575
2022-09-06;28;Normandie;6.3125;148.16750000000002
2022-09-06;32;Hauts-de-France;5.22625;186.51375
2022-09-06;44;Grand Est;4.1274999999999995;203.8175
2022-09-06;52;Pays de la Loire;6.07125;157.5775
2022-09-06;53;Bretagne;8.51;146.74875
2022-09-06;75;Nouvelle-Aquitaine;4.12125;210.64374999999998
2022-09-06;76;Occitanie;4.56625;186.93125
2022-09-06;84;Auvergne-Rhone-Alpes;2.745;199.76375000000002
2022-09-06;93;Provence-Alpes-Cote d'Azur;5.0075;215.7725
2022-09-07;11;Ile-de-France;5.48375;134.28375
2022-09-07;24;Centre-Val de Loire;5.205;138.97875
2022-09-07;27;Bourgogne-Franche-Comte;4.21;171.43125
2022-09-07;28;Normandie;6.73125;143.07125000000002
2022-09-07;32;Hauts-de-France;5.75375;144.62125
2022-09-07;44;Grand Est;4.4075;181.9975
2022-09-07;52;Pays de la Loire;6.41875;134.64875
2022-09-07;53;Bretagne;8.4175;155.91
2022-09-07;75;Nouvelle-Aquitaine;4.171250000000001;167.10125
2022-09-07;76;Occitanie;4.7125;168.2075
2022-09-07;84;Auvergne-Rhone-Alpes;2.84;168.72875000000002
2022-09-07;93;Provence-Alpes-Cote d'Azur;5.175;197.4225
2022-09-08;11;Ile-de-France;5.515;173.18
2022-09-08;24;Centre-Val de Loire;5.27625;176.19625000000002
2022-09-08;27;Bourgogne-Franche-Comte;4.05375;186.16625000000002
2022-09-08;28;Normandie;6.8;157.87125
2022-09-08;32;Hauts-de-France;5.655;159.3775
2022-09-08;44;Grand Est;4.64625;174.23375
2022-09-08;52;Pays de la Loire;6.21875;171.4275
2022-09-08;53;Bretagne;8.15875;179.4625
2022-09-08;75;Nouvelle-Aquitaine;4.345;191.375
2022-09-08;76;Occitanie;4.7925;213.6025
2022-09-08;84;Auvergne-Rhone-Alpes;2.8075;200.44875
2022-09-08;93;Provence-Alpes-Cote d'Azur;5.20625;211.38375000000002
2022-09-09;11;Ile-de-France;5.495;145.7725
2022-09-09;24;Centre-Val de Loire;5.3075;167.71125
2022-09-09;27;Bourgogne-Franche-Comte;4.29375;175.51
2022-09-09;28;Normandie;6.89375;150.2225
2022-09-09;32;Hauts-de-France;5.75625;133.6275
2022-09-09;44;Grand Est;4.62125;162.865
2022-09-09;52;Pays de la Loire;6.055;187.555
2022-09-09;53;Bretagne;8.195;190.35
2022-09-09;75;Nouvelle-Aquitaine;4.4;186.45375
2022-09-09;76;Occitanie;4.68125;189.315
2022-09-09;84;Auvergne-Rhone-Alpes;2.81125;201.89125
2022-09-09;93;Provence-Alpes-Cote d'Azur;5.41625;221.38
2022-09-10;11;Ile-de-France;5.34;134.7225
2022-09-10;24;Centre-Val de Loire;5.175;156.75
2022-09-10;27;Bourgogne-Franche-Comte;4.32;157.99375
2022-09-10;28;Normandie;6.70125;172.02249999999998
2022-09-10;32;Hauts-de-France;5.64875;151.34625
2022-09-10;44;Grand Est;4.74;141.56875
2022-09-10;52;Pays de la Loire;6.075;169.005
2022-09-10;53;Bretagne;7.921250000000001;177.8
2022-09-10;75;Nouvelle-Aquitaine;4.495;185.9525
2022-09-10;76;Occitanie;4.71375;206.56125
2022-09-10;84;Auvergne-Rhone-Alpes;2.9275;189.9425
2022-09-10;93;Provence-Alpes-Cote d'Azur;5.5912500000000005;221.0625
2022-09-11;11;Ile-de-France;5.495;179.9775
2022-09-11;24;Centre-Val de Loire;5.38625;200.745
2022-09-11;27;Bourgogne-Franche-Comte;4.53125;191.41375
2022-09-11;28;Normandie;6.7837499999999995;182.56125
2022-09-11;32;Hauts-de-France;5.60625;174.22
2022-09-11;44;Grand Est;4.53375;156.61624999999998
2022-09-11;52;Pays de la Loire;6.43;187.30375
2022-09-11;53;Bretagne;7.93375;164.865
2022-09-11;75;Nouvelle-Aquitaine;4.74125;204.865
2022-09-11;76;Occitanie;5.06125;217.675
2022-09-11;84;Auvergne-Rhone-Alpes;2.99375;213.19
2022-09-11;93;Provence-Alpes-Cote d'Azur;5.57125;228.45125
2022-09-12;11;Ile-de-France;5.6075;184.09
2022-09-12;24;Centre-Val de Loire;5.6925;194.0025
2022-09-12;27;Bourgogne-Franche-Comte;4.73875;197.13750000000002
2022-09-12;28;Normandie;6.70375;167.0675
2022-09-12;32;Hauts-de-France;5.7;164.71
2022-09-12;44;Grand Est;4.7375;185.775
2022-09-12;52;Pays de la Loire;6.45;172.39875
2022-09-12;53;Bretagne;7.62375;133.30125
2022-09-12;75;Nouvelle-Aquitaine;4.90125;183.86
2022-09-12;76;Occitanie;5.0649999999999995;188.18625
2022-09-12;84;Auvergne-Rhone-Alpes;3.0625;212.04000000000002
2022-09-12;93;Provence-Alpes-Cote d'Azur;5.50875;213.62375
2022-09-13;11;Ile-de-France;5.4399999999999995;140.37375
2022-09-13;24;Centre-Val de Loire;5.595;138.5825
2022-09-13;27;Bourgogne-Franche-Comte;4.6725;168.54
2022-09-13;28;Normandie;6.78625;128.2825
2022-09-13;32;Hauts-de-France;5.63;116.75125
2022-09-13;44;Grand Est;5.078749999999999;153.63375
2022-09-13;52;Pays de la Loire;6.42375;139.99
2022-09-13;53;Bretagne;7.2925;145.00375
2022-09-13;75;Nouvelle-Aquitaine;5.0112499999999995;147.0525
2022-09-13;76;Occitanie;5.08375;154.10875
2022-09-13;84;Auvergne-Rhone-Alpes;3.13375;184.66
2022-09-13;93;Provence-Alpes-Cote d'Azur;5.62375;209.41000000000003
2022-09-14;11;Ile-de-France;5.36625;141.54625
2022-09-14;24;Centre-Val de Loire;5.49625;154.16750000000002
2022-09-14;27;Bourgogne-Franche-Comte;4.64;142.61875
2022-09-14;28;Normandie;6.6775;139.71875
2022-09-14;32;Hauts-de-France;5.58125;119.06500000000001
2022-09-14;44;Grand Est;5.00125;135.06625
2022-09-14;52;Pays de la Loire;6.41875;166.6775
2022-09-14;53;Bretagne;6.99125;140.79874999999998
2022-09-14;75;Nouvelle-Aquitaine;5.0024999999999995;196.23749999999998
2022-09-14;76;Occitanie;5.30625;150.13875
2022-09-14;84;Auvergne-Rhone-Alpes;3.34875;130.70125000000002
2022-09-14;93;Provence-Alpes-Cote d'Azur;5.8275;125.57000000000001
2022-09-15;11;Ile-de-France;5.31625;161.5725
2022-09-15;24;Centre-Val de Loire;5.4175;149.1875
2022-09-15;27;Bourgogne-Franche-Comte;4.745;137.14499999999998
2022-09-15;28;Normandie;6.37125;167.43
2022-09-15;32;Hauts-de-France;5.54625;151.05
2022-09-15;44;Grand Est;4.91;134.1125
2022-09-15;52;Pays de la Loire;6.4275;168.49125
2022-09-15;53;Bretagne;6.5075;173.3
2022-09-15;75;Nouvelle-Aquitaine;5.025;191.04625000000001
2022-09-15;76;Occitanie;5.40625;198.65375
2022-09-15;84;Auvergne-Rhone-Alpes;3.57625;180.08125
2022-09-15;93;Provence-Alpes-Cote d'Azur;6.07125;195.47
2022-09-16;11;Ile-de-France;5.305;129.50125
2022-09-16;24;Centre-Val de Loire;5.4350000000000005;141.91
2022-09-16;27;Bourgogne-Franche-Comte;4.7025;142.81
2022-09-16;28;Normandie;6.09;166.02249999999998
2022-09-16;32;Hauts-de-France;5.68375;142.40375
2022-09-16;44;Grand Est;4.86625;136.61249999999998
2022-09-16;52;Pays de la Loire;6.15125;169.39625
2022-09-16;53;Bretagne;6.1325;174.3875
2022-09-16;75;Nouvelle-Aquitaine;5.2212499999999995;183.0175
2022-09-16;76;Occitanie;5.39375;189.12
2022-09-16;84;Auvergne-Rhone-Alpes;3.7475;163.71875
2022-09-16;93;Provence-Alpes-Cote d'Azur;6.3125;212.43624999999997
2022-09-17;11;Ile-de-France;5.02375;174.73000000000002
2022-09-17;24;Centre-Val de Loire;5.32125;194.8475
2022-09-17;27;Bourgogne-Franche-Comte;4.6725;144.83375
2022-09-17;28;Normandie;5.665;187.97625000000002
2022-09-17;32;Hauts-de-France;5.5025;172.34875
2022-09-17;44;Grand Est;4.7425;146.74375
2022-09-17;52;Pays de la Loire;5.82;206.28625
2022-09-17;53;Bretagne;5.81875;197.19875
2022-09-17;75;Nouvelle-Aquitaine;5.18125;217.55249999999998
2022-09-17;76;Occitanie;5.39375;227.01375000000002
2022-09-17;84;Auvergne-Rhone-Alpes;3.8575;183.13625
2022-09-17;93;Provence-Alpes-Cote d'Azur;6.2975;226.695
2022-09-18;11;Ile-de-France;4.80625;150.46
2022-09-18;24;Centre-Val de Loire;5.1875;199.6925
2022-09-18;27;Bourgogne-Franche-Comte;4.74125;201.01
2022-09-18;28;Normandie;5.3325;157.9725
2022-09-18;32;Hauts-de-France;5.36875;137.31375
2022-09-18;44;Grand Est;4.74;155.53125
2022-09-18;52;Pays de la Loire;5.6775;209.6475
2022-09-18;53;Bretagne;5.4675;186.18125
2022-09-18;75;Nouvelle-Aquitaine;5.12625;211.24125
2022-09-18;76;Occitanie;5.43375;220.89
2022-09-18;84;Auvergne-Rhone-Alpes;3.8875;225.52874999999997
2022-09-18;93;Provence-Alpes-Cote d'Azur;6.08375;218.28625
2022-09-19;11;Ile-de-France;4.63875;155.3825
2022-09-19;24;Centre-Val de Loire;5.125;185.48375
2022-09-19;27;Bourgogne-Franche-Comte;4.703749999999999;188.88375
2022-09-19;28;Normandie;5.203749999999999;159.45125000000002
2022-09-19;32;Hauts-de-France;5.25875;145.41125
2022-09-19;44;Grand Est;4.7675;162.35
2022-09-19;52;Pays de la Loire;5.76625;192.25625
2022-09-19;53;Bretagne;5.21875;178.87375
2022-09-19;75;Nouvelle-Aquitaine;5.00625;220.03750000000002
2022-09-19;76;Occitanie;5.57;227.2725
2022-09-19;84;Auvergne-Rhone-Alpes;3.92125;216.48749999999998
2022-09-19;93;Provence-Alpes-Cote d'Azur;6.11125;221.79125
2022-09-20;11;Ile-de-France;4.50375;133.16
2022-09-20;24;Centre-Val de Loire;5.14875;170.16750000000002
2022-09-20;27;Bourgogne-Franche-Comte;4.64125;176.57625000000002
2022-09-20;28;Normandie;4.91375;142.6875
2022-09-20;32;Hauts-de-France;5.0075;125.23375000000001
2022-09-20;44;Grand Est;4.61;139.375
2022-09-20;52;Pays de la Loire;5.69125;182.82125
2022-09-20;53;Bretagne;5.08625;173.9425
2022-09-20;75;Nouvelle-Aquitaine;4.995;212.23125
2022-09-20;76;Occitanie;5.57625;224.72375
2022-09-20;84;Auvergne-Rhone-Alpes;3.9475000000000002;213.93625000000003
2022-09-20;93;Provence-Alpes-Cote d'Azur;6.1675;211.8
2022-09-21;11;Ile-de-France;4.5775;162.98875
2022-09-21;24;Centre-Val de Loire;4.78125;187.79874999999998
2022-09-21;27;Bourgogne-Franche-Comte;4.47375;192.98874999999998
2022-09-21;28;Normandie;4.93;168.9675
2022-09-21;32;Hauts-de-France;5.1075;148.33875
2022-09-21;44;Grand Est;4.57125;166.94375
2022-09-21;52;Pays de la Loire;5.4525;195.66625
2022-09-21;53;Bretagne;5.13625;189.98375
2022-09-21;75;Nouvelle-Aquitaine;4.8825;213.9475
2022-09-21;76;Occitanie;5.46875;219.91750000000002
2022-09-21;84;Auvergne-Rhone-Alpes;3.85875;212.915
2022-09-21;93;Provence-Alpes-Cote d'Azur;6.1850000000000005;192.6525
2022-09-22;11;Ile-de-France;4.4125;183.6825
2022-09-22;24;Centre-Val de Loire;4.8100000000000005;196.02125
2022-09-22;27;Bourgogne-Franche-Comte;4.4825;197.70499999999998
2022-09-22;28;Normandie;4.93875;169.27625
2022-09-22;32;Hauts-de-France;5.1775;164.9275
2022-09-22;44;Grand Est;4.51125;186.12375
2022-09-22;52;Pays de la Loire;5.42;191.84875
2022-09-22;53;Bretagne;5.33;165.63625000000002
2022-09-22;75;Nouvelle-Aquitaine;4.71;208.90625
2022-09-22;76;Occitanie;5.391249999999999;201.435
2022-09-22;84;Auvergne-Rhone-Alpes;3.85125;209.1075
2022-09-22;93;Provence-Alpes-Cote d'Azur;6.15;179.91625
2022-09-23;11;Ile-de-France;4.44375;138.325
2022-09-23;24;Centre-Val de Loire;4.68375;143.10875
2022-09-23;27;Bourgogne-Franche-Comte;4.4825;159.26625
2022-09-23;28;Normandie;5.141249999999999;95.3925
2022-09-23;32;Hauts-de-France;5.01875;110.2725
2022-09-23;44;Grand Est;4.4275;160.2225
2022-09-23;52;Pays de la Loire;5.635;117.8625
2022-09-23;53;Bretagne;5.53625;110.245
2022-09-23;75;Nouvelle-Aquitaine;4.65125;135.98375
2022-09-23;76;Occitanie;5.5375;157.4225
2022-09-23;84;Auvergne-Rhone-Alpes;3.6475;164.87375
2022-09-23;93;Provence-Alpes-Cote d'Azur;6.2375;185.63625000000002
2022-09-24;11;Ile-de-France;4.55875;125.06500000000001
2022-09-24;24;Centre-Val de Loire;5.03125;140.55
2022-09-24;27;Bourgogne-Franche-Comte;4.4;119.21625
2022-09-24;28;Normandie;5.2875;125.9225
2022-09-24;32;Hauts-de-France;5.05;111.2975
2022-09-24;44;Grand Est;4.3149999999999995;125.79625
2022-09-24;52;Pays de la Loire;5.795;159.2475
2022-09-24;53;Bretagne;5.7875;164.27375
2022-09-24;75;Nouvelle-Aquitaine;4.7924999999999995;132.64
2022-09-24;76;Occitanie;5.59125;98.36125
2022-09-24;84;Auvergne-Rhone-Alpes;3.5925000000000002;103.86625
2022-09-24;93;Provence-Alpes-Cote d'Azur;6.365;91.195
2022-09-25;11;Ile-de-France;4.8774999999999995;130.34625
2022-09-25;24;Centre-Val de Loire;5.2;137.49
2022-09-25;27;Bourgogne-Franche-Comte;4.4875;133.45125
2022-09-25;28;Normandie;5.5575;149.3125
2022-09-25;32;Hauts-de-France;5.3825;140.36875
2022-09-25;44;Grand Est;4.396249999999999;117.7175
2022-09-25;52;Pays de la Loire;6.06;154.7425
2022-09-25;53;Bretagne;6.1025;156.89499999999998
2022-09-25;75;Nouvelle-Aquitaine;5.0;156.80375
2022-09-25;76;Occitanie;5.90875;148.58625
2022-09-25;84;Auvergne-Rhone-Alpes;3.5375;129.11375
2022-09-25;93;Provence-Alpes-Cote d'Azur;6.3925;151.10875
2022-09-26;11;Ile-de-France;4.77;96.12875
2022-09-26;24;Centre-Val de Loire;5.21875;117.375
2022-09-26;27;Bourgogne-Franche-Comte;4.68375;124.05125
2022-09-26;28;Normandie;5.89;92.07375
2022-09-26;32;Hauts-de-France;5.34625;76.32499999999999
2022-09-26;44;Grand Est;4.48125;116.35
2022-09-26;52;Pays de la Loire;5.9825;98.94874999999999
2022-09-26;53;Bretagne;6.48125;102.47625
2022-09-26;75;Nouvelle-Aquitaine;5.12375;132.39999999999998
2022-09-26;76;Occitanie;6.08375;147.69
2022-09-26;84;Auvergne-Rhone-Alpes;3.38375;142.15875
2022-09-26;93;Provence-Alpes-Cote d'Azur;6.6537500000000005;152.6275
2022-09-27;11;Ile-de-France;4.82;105.85625
2022-09-27;24;Centre-Val de Loire;5.105;110.97625
2022-09-27;27;Bourgogne-Franche-Comte;4.47875;92.735
2022-09-27;28;Normandie;6.3425;113.34
2022-09-27;32;Hauts-de-France;5.27125;111.04625
2022-09-27;44;Grand Est;4.73125;97.48125
2022-09-27;52;Pays de la Loire;6.23625;124.50375
2022-09-27;53;Bretagne;6.91125;113.47999999999999
2022-09-27;75;Nouvelle-Aquitaine;5.3575;121.72874999999999
2022-09-27;76;Occitanie;6.32125;140.0025
2022-09-27;84;Auvergne-Rhone-Alpes;3.3125;122.405
2022-09-27;93;Provence-Alpes-Cote d'Azur;6.825;182.11875
2022-09-28;11;Ile-de-France;5.11875;106.0275
2022-09-28;24;Centre-Val de Loire;5.42875;84.2025
2022-09-28;27;Bourgogne-Franche-Comte;4.695;68.80625
2022-09-28;28;Normandie;6.45;116.08500000000001
2022-09-28;32;Hauts-de-France;5.501250000000001;122.705
2022-09-28;44;Grand Est;4.52625;89.4975
2022-09-28;52;Pays de la Loire;6.66;105.42375
2022-09-28;53;Bretagne;7.5325;100.99
2022-09-28;75;Nouvelle-Aquitaine;5.5175;103.55875
2022-09-28;76;Occitanie;6.485;116.42125
2022-09-28;84;Auvergne-Rhone-Alpes;3.11375;85.22874999999999
2022-09-28;93;Provence-Alpes-Cote d'Azur;7.1925;165.23875
2022-09-29;11;Ile-de-France;5.35;112.73875
2022-09-29;24;Centre-Val de Loire;5.6587499999999995;112.9675
2022-09-29;27;Bourgogne-Franche-Comte;5.0287500000000005;85.98
2022-09-29;28;Normandie;6.94625;112.4975
2022-09-29;32;Hauts-de-France;5.82375;114.1225
2022-09-29;44;Grand Est;4.8100000000000005;96.9875
2022-09-29;52;Pays de la Loire;6.8375;131.67874999999998
2022-09-29;53;Bretagne;7.76875;125.66499999999999
2022-09-29;75;Nouvelle-Aquitaine;5.59125;119.505
2022-09-29;76;Occitanie;6.47375;117.75625
2022-09-29;84;Auvergne-Rhone-Alpes;3.0375;102.89750000000001
2022-09-29;93;Provence-Alpes-Cote d'Azur;7.15625;169.59125
2022-09-30;11;Ile-de-France;5.69875;120.61
2022-09-30;24;Centre-Val de Loire;5.915;115.64375
2022-09-30;27;Bourgogne-Franche-Comte;4.9725;125.47874999999999
2022-09-30;28;Normandie;6.9175;89.26625
2022-09-30;32;Hauts-de-France;6.18625;112.82124999999999
2022-09-30;44;Grand Est;4.94375;130.09125
2022-09-30;52;Pays de la Loire;6.9775;105.49125
2022-09-30;53;Bretagne;7.81625;69.29375
2022-09-30;75;Nouvelle-Aquitaine;5.53875;120.72875
2022-09-30;76;Occitanie;6.46375;138.89375
2022-09-30;84;Auvergne-Rhone-Alpes;3.18;125.37625000000001
2022-09-30;93;Provence-Alpes-Cote d'Azur;7.165;161.05125
2022-10-01;11;Ile-de-France;5.97375;139.20875
2022-10-01;24;Centre-Val de Loire;6.13125;99.5925
2022-10-01;27;Bourgogne-Franche-Comte;4.9225;40.82625
2022-10-01;28;Normandie;6.92375;140.89375
2022-10-01;32;Hauts-de-France;6.32375;137.61625
2022-10-01;44;Grand Est;5.50875;68.11375
2022-10-01;52;Pays de la Loire;6.00125;108.77625
2022-10-01;53;Bretagne;7.63125;133.5725
2022-10-01;75;Nouvelle-Aquitaine;4.1775;82.99625
2022-10-01;76;Occitanie;4.672499999999999;103.51625
2022-10-01;84;Auvergne-Rhone-Alpes;2.44125;48.417500000000004
2022-10-01;93;Provence-Alpes-Cote d'Azur;5.3012500000000005;151.39
2022-10-02;11;Ile-de-France;5.95125;87.79375
2022-10-02;24;Centre-Val de Loire;6.1925;114.375
2022-10-02;27;Bourgogne-Franche-Comte;5.5025;112.78
2022-10-02;28;Normandie;6.965;69.5925
2022-10-02;32;Hauts-de-France;6.4825;45.386250000000004
2022-10-02;44;Grand Est;4.54875;74.32625
2022-10-02;52;Pays de la Loire;6.2075;119.0375
2022-10-02;53;Bretagne;7.335;113.61875
2022-10-02;75;Nouvelle-Aquitaine;3.75375;146.64125
2022-10-02;76;Occitanie;4.21;175.29125
2022-10-02;84;Auvergne-Rhone-Alpes;3.175;160.165
2022-10-02;93;Provence-Alpes-Cote d'Azur;5.05375;180.18
2022-10-03;11;Ile-de-France;5.8475;131.6675
2022-10-03;24;Centre-Val de Loire;5.875;127.75874999999999
2022-10-03;27;Bourgogne-Franche-Comte;5.39;125.79125
2022-10-03;28;Normandie;6.5175;132.96249999999998
2022-10-03;32;Hauts-de-France;6.01375;137.98749999999998
2022-10-03;44;Grand Est;4.8575;127.99000000000001
2022-10-03;52;Pays de la Loire;5.83875;103.54875000000001
2022-10-03;53;Bretagne;6.73875;117.94250000000001
2022-10-03;75;Nouvelle-Aquitaine;3.6825;151.855
2022-10-03;76;Occitanie;4.24625;172.1225
2022-10-03;84;Auvergne-Rhone-Alpes;3.13625;153.62
2022-10-03;93;Provence-Alpes-Cote d'Azur;4.59875;181.3525
2022-10-04;11;Ile-de-France;5.1;146.85125
2022-10-04;24;Centre-Val de Loire;5.26375;164.45875
2022-10-04;27;Bourgogne-Franche-Comte;4.20875;168.73499999999999
